Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
JBL Tune 520 BT,145.99,4.8,133.0,1,Słuchawki (nauszne),x-kom,2024-11-24
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-24
Soundcore Liberty 4 NC,279.0,4.7,325.0,1,Słuchawki (dokanałowe),x-kom,2024-11-24
Sony WHCH720 ANC,287.0,4.6,126.0,1,Słuchawki (nauszne),x-kom,2024-11-24
Apple AirPods 4 gen,599.0,4.9,17.0,1,Słuchawki (douszne),x-kom,2024-11-24
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,43.0,1,Słuchawki (douszne),x-kom,2024-11-24
Samsung Galaxy Tab A9 (X110) 128GB,999.0,4.7,40.0,1,Tablet,x-kom,2024-11-24
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,9.0,1,Tablet,x-kom,2024-11-24
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,371.0,1,Tablet,x-kom,2024-11-24
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-24
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,5.0,6.0,1,Tablet,x-kom,2024-11-24
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,21.0,0,Tablet,x-kom,2024-11-24
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,63.0,1,Tablet,x-kom,2024-11-24
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,20.0,0,Monitor,x-kom,2024-11-24
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-24
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,45.0,1,Monitor,x-kom,2024-11-24
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-24
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-24
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-24
"LG UltraGear 27GS85Q-B - 27""",1048.0,4.0,2.0,1,Monitor,x-kom,2024-11-24
Samsung Galaxy Buds 3,499.0,4.0,10.0,1,Słuchawki (douszne),x-kom,2024-11-25
Apple AirPods 3 gen (Lightning Charging Case),,4.8,70.0,0,Słuchawki (douszne),x-kom,2024-11-25
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1260.0,1,Słuchawki (dokanałowe),x-kom,2024-11-25
Apple AirPods 2 gen,499.0,4.8,496.0,1,Słuchawki (douszne),x-kom,2024-11-25
JBL Tune 770 BT NC,259.0,4.8,117.0,1,Słuchawki (nauszne),x-kom,2024-11-25
JBL Tune 520 BT,145.99,4.8,133.0,1,Słuchawki (nauszne),x-kom,2024-11-25
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-25
Soundcore Liberty 4 NC,279.0,4.7,327.0,1,Słuchawki (dokanałowe),x-kom,2024-11-25
Sony WHCH720 ANC,289.99,4.6,127.0,1,Słuchawki (nauszne),x-kom,2024-11-25
Apple AirPods 4 gen,599.0,4.9,18.0,1,Słuchawki (douszne),x-kom,2024-11-25
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,44.0,1,Słuchawki (douszne),x-kom,2024-11-25
Samsung Galaxy Tab A9 (X110) 128GB,999.0,4.7,40.0,1,Tablet,x-kom,2024-11-25
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,9.0,1,Tablet,x-kom,2024-11-25
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,371.0,1,Tablet,x-kom,2024-11-25
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-25
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,5.0,6.0,1,Tablet,x-kom,2024-11-25
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,21.0,0,Tablet,x-kom,2024-11-25
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,65.0,1,Tablet,x-kom,2024-11-25
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,20.0,0,Monitor,x-kom,2024-11-25
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-25
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,45.0,1,Monitor,x-kom,2024-11-25
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-25
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-25
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-25
"LG UltraGear 27GS85Q-B - 27""",1048.0,4.0,2.0,1,Monitor,x-kom,2024-11-25
Samsung Galaxy Buds 3,499.0,4.0,10.0,1,Słuchawki (douszne),x-kom,2024-11-26
Apple AirPods 3 gen (Lightning Charging Case),555.0,4.8,70.0,1,Słuchawki (douszne),x-kom,2024-11-26
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1262.0,1,Słuchawki (dokanałowe),x-kom,2024-11-26
Apple AirPods 2 gen,499.0,4.8,497.0,1,Słuchawki (douszne),x-kom,2024-11-26
JBL Tune 770 BT NC,259.0,4.8,118.0,1,Słuchawki (nauszne),x-kom,2024-11-26
JBL Tune 520 BT,145.99,4.8,134.0,1,Słuchawki (nauszne),x-kom,2024-11-26
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-26
Soundcore Liberty 4 NC,279.0,4.7,328.0,1,Słuchawki (dokanałowe),x-kom,2024-11-26
Sony WHCH720 ANC,289.99,4.6,127.0,1,Słuchawki (nauszne),x-kom,2024-11-26
Apple AirPods 4 gen,599.0,5.0,19.0,1,Słuchawki (douszne),x-kom,2024-11-26
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,44.0,1,Słuchawki (douszne),x-kom,2024-11-26
Samsung Galaxy Tab A9 (X110) 128GB,999.0,4.7,40.0,1,Tablet,x-kom,2024-11-26
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,5.0,9.0,1,Tablet,x-kom,2024-11-26
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,371.0,1,Tablet,x-kom,2024-11-26
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-26
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,5.0,7.0,1,Tablet,x-kom,2024-11-26
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,21.0,0,Tablet,x-kom,2024-11-26
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,65.0,1,Tablet,x-kom,2024-11-26
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,20.0,0,Monitor,x-kom,2024-11-26
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-26
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,45.0,1,Monitor,x-kom,2024-11-26
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-26
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-26
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-26
"LG UltraGear 27GS85Q-B - 27""",1048.0,4.0,2.0,1,Monitor,x-kom,2024-11-26
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-11-27
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,70.0,0,Słuchawki (douszne),x-kom,2024-11-27
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1266.0,1,Słuchawki (dokanałowe),x-kom,2024-11-27
Apple AirPods 2 gen,499.0,4.8,497.0,1,Słuchawki (douszne),x-kom,2024-11-27
JBL Tune 770 BT NC,259.0,4.8,119.0,1,Słuchawki (nauszne),x-kom,2024-11-27
JBL Tune 520 BT,145.99,4.8,136.0,1,Słuchawki (nauszne),x-kom,2024-11-27
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-27
Soundcore Liberty 4 NC,279.0,4.7,330.0,1,Słuchawki (dokanałowe),x-kom,2024-11-27
Sony WHCH720 ANC,287.0,4.6,129.0,1,Słuchawki (nauszne),x-kom,2024-11-27
Apple AirPods 4 gen,599.0,5.0,19.0,1,Słuchawki (douszne),x-kom,2024-11-27
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,45.0,1,Słuchawki (douszne),x-kom,2024-11-27
Samsung Galaxy Tab A9 (X110) 128GB,999.0,4.7,40.0,1,Tablet,x-kom,2024-11-27
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-11-27
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,371.0,1,Tablet,x-kom,2024-11-27
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-27
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,5.0,7.0,1,Tablet,x-kom,2024-11-27
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,21.0,0,Tablet,x-kom,2024-11-27
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,65.0,1,Tablet,x-kom,2024-11-27
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,20.0,0,Monitor,x-kom,2024-11-27
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-27
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,45.0,1,Monitor,x-kom,2024-11-27
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-27
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-27
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-27
"LG UltraGear 27GS85Q-B - 27""",1048.0,4.0,2.0,1,Monitor,x-kom,2024-11-27
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-11-28
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,70.0,0,Słuchawki (douszne),x-kom,2024-11-28
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1270.0,1,Słuchawki (dokanałowe),x-kom,2024-11-28
Apple AirPods 2 gen,499.0,4.8,497.0,1,Słuchawki (douszne),x-kom,2024-11-28
JBL Tune 770 BT NC,259.0,4.8,121.0,1,Słuchawki (nauszne),x-kom,2024-11-28
JBL Tune 520 BT,145.99,4.8,136.0,1,Słuchawki (nauszne),x-kom,2024-11-28
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-28
Soundcore Liberty 4 NC,279.0,4.7,330.0,1,Słuchawki (dokanałowe),x-kom,2024-11-28
Sony WHCH720 ANC,287.0,4.6,130.0,1,Słuchawki (nauszne),x-kom,2024-11-28
Apple AirPods 4 gen,599.0,5.0,19.0,1,Słuchawki (douszne),x-kom,2024-11-28
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,46.0,1,Słuchawki (douszne),x-kom,2024-11-28
Samsung Galaxy Tab A9 (X110) 128GB,999.0,4.7,40.0,1,Tablet,x-kom,2024-11-28
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-11-28
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,372.0,1,Tablet,x-kom,2024-11-28
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-28
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,1499.0,5.0,7.0,1,Tablet,x-kom,2024-11-28
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,21.0,0,Tablet,x-kom,2024-11-28
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,65.0,1,Tablet,x-kom,2024-11-28
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-11-28
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-28
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,45.0,1,Monitor,x-kom,2024-11-28
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-28
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-28
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-28
"LG UltraGear 27GS85Q-B - 27""",1048.0,4.0,2.0,1,Monitor,x-kom,2024-11-28
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-11-29
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,70.0,0,Słuchawki (douszne),x-kom,2024-11-29
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1272.0,1,Słuchawki (dokanałowe),x-kom,2024-11-29
Apple AirPods 2 gen,499.0,4.8,497.0,1,Słuchawki (douszne),x-kom,2024-11-29
JBL Tune 770 BT NC,259.0,4.8,122.0,1,Słuchawki (nauszne),x-kom,2024-11-29
JBL Tune 520 BT,145.99,4.8,137.0,1,Słuchawki (nauszne),x-kom,2024-11-29
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-29
Soundcore Liberty 4 NC,269.0,4.7,332.0,1,Słuchawki (dokanałowe),x-kom,2024-11-29
Sony WHCH720 ANC,287.0,4.6,130.0,1,Słuchawki (nauszne),x-kom,2024-11-29
Apple AirPods 4 gen,599.0,5.0,19.0,1,Słuchawki (douszne),x-kom,2024-11-29
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,48.0,1,Słuchawki (douszne),x-kom,2024-11-29
Samsung Galaxy Tab A9 (X110) 128GB,749.0,4.7,40.0,1,Tablet,x-kom,2024-11-29
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-11-29
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,373.0,1,Tablet,x-kom,2024-11-29
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-29
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,,5.0,7.0,0,Tablet,x-kom,2024-11-29
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,22.0,0,Tablet,x-kom,2024-11-29
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,68.0,1,Tablet,x-kom,2024-11-29
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-11-29
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-29
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,46.0,1,Monitor,x-kom,2024-11-29
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-29
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-29
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-29
"LG UltraGear 27GS85Q-B - 27""",1047.0,4.0,2.0,1,Monitor,x-kom,2024-11-29
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-11-30
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,70.0,0,Słuchawki (douszne),x-kom,2024-11-30
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1274.0,1,Słuchawki (dokanałowe),x-kom,2024-11-30
Apple AirPods 2 gen,499.0,4.8,497.0,1,Słuchawki (douszne),x-kom,2024-11-30
JBL Tune 770 BT NC,279.0,4.8,123.0,1,Słuchawki (nauszne),x-kom,2024-11-30
JBL Tune 520 BT,145.99,4.8,137.0,1,Słuchawki (nauszne),x-kom,2024-11-30
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-11-30
Soundcore Liberty 4 NC,269.0,4.7,332.0,1,Słuchawki (dokanałowe),x-kom,2024-11-30
Sony WHCH720 ANC,287.0,4.6,130.0,1,Słuchawki (nauszne),x-kom,2024-11-30
Apple AirPods 4 gen,599.0,5.0,19.0,1,Słuchawki (douszne),x-kom,2024-11-30
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,49.0,1,Słuchawki (douszne),x-kom,2024-11-30
Samsung Galaxy Tab A9 (X110) 128GB,749.0,4.7,41.0,1,Tablet,x-kom,2024-11-30
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-11-30
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,373.0,1,Tablet,x-kom,2024-11-30
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-11-30
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,,5.0,7.0,0,Tablet,x-kom,2024-11-30
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,22.0,0,Tablet,x-kom,2024-11-30
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,68.0,1,Tablet,x-kom,2024-11-30
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-11-30
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-11-30
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,46.0,1,Monitor,x-kom,2024-11-30
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-11-30
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-11-30
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-11-30
"LG UltraGear 27GS85Q-B - 27""",1047.0,4.0,2.0,1,Monitor,x-kom,2024-11-30
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-12-01
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,71.0,0,Słuchawki (douszne),x-kom,2024-12-01
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1278.0,1,Słuchawki (dokanałowe),x-kom,2024-12-01
Apple AirPods 2 gen,499.0,4.8,498.0,1,Słuchawki (douszne),x-kom,2024-12-01
JBL Tune 770 BT NC,279.0,4.8,124.0,1,Słuchawki (nauszne),x-kom,2024-12-01
JBL Tune 520 BT,145.99,4.8,139.0,1,Słuchawki (nauszne),x-kom,2024-12-01
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-12-01
Soundcore Liberty 4 NC,269.0,4.7,334.0,1,Słuchawki (dokanałowe),x-kom,2024-12-01
Sony WHCH720 ANC,287.0,4.6,131.0,1,Słuchawki (nauszne),x-kom,2024-12-01
Apple AirPods 4 gen,599.0,5.0,20.0,1,Słuchawki (douszne),x-kom,2024-12-01
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,51.0,1,Słuchawki (douszne),x-kom,2024-12-01
Samsung Galaxy Tab A9 (X110) 128GB,749.0,4.6,42.0,1,Tablet,x-kom,2024-12-01
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-12-01
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,374.0,1,Tablet,x-kom,2024-12-01
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-12-01
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,,5.0,7.0,0,Tablet,x-kom,2024-12-01
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,23.0,0,Tablet,x-kom,2024-12-01
Samsung Galaxy Tab A9+ (X210) 128GB,949.0,4.8,69.0,1,Tablet,x-kom,2024-12-01
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-12-01
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,133.0,0,Monitor,x-kom,2024-12-01
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,46.0,1,Monitor,x-kom,2024-12-01
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-12-01
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-12-01
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-12-01
"LG UltraGear 27GS85Q-B - 27""",1047.0,4.0,2.0,1,Monitor,x-kom,2024-12-01
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-12-02
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,72.0,0,Słuchawki (douszne),x-kom,2024-12-02
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1287.0,1,Słuchawki (dokanałowe),x-kom,2024-12-02
Apple AirPods 2 gen,499.0,4.8,498.0,1,Słuchawki (douszne),x-kom,2024-12-02
JBL Tune 770 BT NC,299.0,4.8,125.0,1,Słuchawki (nauszne),x-kom,2024-12-02
JBL Tune 520 BT,145.99,4.8,141.0,1,Słuchawki (nauszne),x-kom,2024-12-02
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-12-02
Soundcore Liberty 4 NC,269.0,4.7,336.0,1,Słuchawki (dokanałowe),x-kom,2024-12-02
Sony WHCH720 ANC,287.0,4.6,131.0,1,Słuchawki (nauszne),x-kom,2024-12-02
Apple AirPods 4 gen,599.0,5.0,20.0,1,Słuchawki (douszne),x-kom,2024-12-02
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,53.0,1,Słuchawki (douszne),x-kom,2024-12-02
Samsung Galaxy Tab A9 (X110) 128GB,699.0,4.7,43.0,1,Tablet,x-kom,2024-12-02
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-12-02
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,374.0,1,Tablet,x-kom,2024-12-02
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-12-02
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,,5.0,7.0,0,Tablet,x-kom,2024-12-02
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,23.0,0,Tablet,x-kom,2024-12-02
Samsung Galaxy Tab A9+ (X210) 128GB,1299.0,4.8,69.0,1,Tablet,x-kom,2024-12-02
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-12-02
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,134.0,0,Monitor,x-kom,2024-12-02
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,46.0,1,Monitor,x-kom,2024-12-02
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-12-02
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-12-02
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-12-02
"LG UltraGear 27GS85Q-B - 27""",1299.0,4.0,2.0,1,Monitor,x-kom,2024-12-02
Samsung Galaxy Buds 3,499.0,4.1,11.0,1,Słuchawki (douszne),x-kom,2024-12-03
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,72.0,0,Słuchawki (douszne),x-kom,2024-12-03
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1291.0,1,Słuchawki (dokanałowe),x-kom,2024-12-03
Apple AirPods 2 gen,499.0,4.8,498.0,1,Słuchawki (douszne),x-kom,2024-12-03
JBL Tune 770 BT NC,299.0,4.8,125.0,1,Słuchawki (nauszne),x-kom,2024-12-03
JBL Tune 520 BT,145.99,4.8,141.0,1,Słuchawki (nauszne),x-kom,2024-12-03
Technics EAH-A800E-K,,4.7,6.0,0,Słuchawki (nauszne),x-kom,2024-12-03
Soundcore Liberty 4 NC,269.0,4.7,336.0,1,Słuchawki (dokanałowe),x-kom,2024-12-03
Sony WHCH720 ANC,329.0,4.6,132.0,1,Słuchawki (nauszne),x-kom,2024-12-03
Apple AirPods 4 gen,599.0,5.0,20.0,1,Słuchawki (douszne),x-kom,2024-12-03
Apple AirPods 4 gen ANC (z aktywną redukcją hałasu),789.0,4.8,53.0,1,Słuchawki (douszne),x-kom,2024-12-03
Samsung Galaxy Tab A9 (X110) 128GB,699.0,4.7,43.0,1,Tablet,x-kom,2024-12-03
"Huawei MatePad 11.5"" S 8/256GB + klwiatura + rysik",1999.0,4.9,10.0,1,Tablet,x-kom,2024-12-03
"Apple iPad 10.2"" A13 (9.gen) 64GB",1599.0,4.9,375.0,1,Tablet,x-kom,2024-12-03
Lenovo TAB P11 2 gen (TB350FU) 6/128GB,999.0,5.0,37.0,1,Tablet,x-kom,2024-12-03
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB,,5.0,7.0,0,Tablet,x-kom,2024-12-03
Xiaomi Redmi Pad Pro 8/256GB,1149.0,4.9,23.0,0,Tablet,x-kom,2024-12-03
Samsung Galaxy Tab A9+ (X210) 128GB,1299.0,4.8,69.0,1,Tablet,x-kom,2024-12-03
"LG UltraFine 27UN880P-B - 27""",1599.0,5.0,21.0,0,Monitor,x-kom,2024-12-03
"iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8""",749.0,4.8,134.0,0,Monitor,x-kom,2024-12-03
"iiyama G-Master GB2770QSU-B5 Red Eagle - 27""",1199.0,4.8,46.0,1,Monitor,x-kom,2024-12-03
"Samsung Odyssey G30A LS27AG300NRXEN - 27""",869.0,4.7,393.0,0,Monitor,x-kom,2024-12-03
"ASUS VY279HGE - 27""",739.0,5.0,3.0,1,Monitor,x-kom,2024-12-03
"Xiaomi A27i - 27""",429.0,4.8,46.0,1,Monitor,x-kom,2024-12-03
"LG UltraGear 27GS85Q-B - 27""",1299.0,4.0,2.0,1,Monitor,x-kom,2024-12-03
Samsung Galaxy Buds 3,499.0,4.2,12.0,1,Słuchawki (douszne),x-kom,2024-12-04
Apple AirPods 3 gen (Lightning Charging Case),809.0,4.8,73.0,1,Słuchawki (douszne),x-kom,2024-12-04
Apple AirPods Pro 2 gen MagSafe,1049.0,4.9,1295.0,1,Słuchawki (dokanałowe),x-kom,2024-12-04
Apple AirPods 2 gen,499.0,4.8,498.0,1,Słuchawki (douszne),x-kom,2024-12-04
