Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,1,Tablet,Komputronik,2024-12-29
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-29
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,4,1,Monitor,Komputronik,2024-12-29
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-29
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-29
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-29
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,439,5,1,1,Monitor,Komputronik,2024-12-29
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2024-12-29
Samsung Galaxy Buds3 Srebrne,749,5,2,1,Słuchawki (douszne),Komputronik,2024-12-30
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-30
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-30
Apple AirPods 2 gen,699,5,15,0,Słuchawki (douszne),Komputronik,2024-12-30
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-30
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-30
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-30
Soundcore Liberty 4 NC Czarne,269,5,4,0,Słuchawki (dokanałowe),Komputronik,2024-12-30
Sony WHCH720 Czarne,312,5,23,1,Słuchawki (nauszne),Komputronik,2024-12-30
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-30
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-30
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,7,1,Tablet,Komputronik,2024-12-30
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,3,1,Tablet,Komputronik,2024-12-30
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2024-12-30
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,999,4.95,10,1,Tablet,Komputronik,2024-12-30
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-30
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,1,Tablet,Komputronik,2024-12-30
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,1,Tablet,Komputronik,2024-12-30
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-30
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,4,1,Monitor,Komputronik,2024-12-30
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-30
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-30
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,749,5,5,1,Monitor,Komputronik,2024-12-30
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,439,5,1,1,Monitor,Komputronik,2024-12-30
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2024-12-30
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2024-12-31
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2024-12-31
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2024-12-31
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2024-12-31
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2024-12-31
JBL Tune 520 BT Czarne,138,4.92,6,1,Słuchawki (nauszne),Komputronik,2024-12-31
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2024-12-31
Soundcore Liberty 4 NC Czarne,269,5,4,0,Słuchawki (dokanałowe),Komputronik,2024-12-31
Sony WHCH720 Czarne,312,5,23,1,Słuchawki (nauszne),Komputronik,2024-12-31
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2024-12-31
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2024-12-31
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,7,1,Tablet,Komputronik,2024-12-31
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,3,1,Tablet,Komputronik,2024-12-31
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2024-12-31
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2024-12-31
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2024-12-31
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,1,Tablet,Komputronik,2024-12-31
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,1,Tablet,Komputronik,2024-12-31
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2024-12-31
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,559,5,4,1,Monitor,Komputronik,2024-12-31
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2024-12-31
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2024-12-31
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,649,5,5,1,Monitor,Komputronik,2024-12-31
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2024-12-31
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2024-12-31
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-01
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2025-01-01
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-01
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-01
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-01
JBL Tune 520 BT Czarne,138,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-01
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-01
Soundcore Liberty 4 NC Czarne,269,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-01
Sony WHCH720 Czarne,312,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-01
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-01
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-01
Samsung Galaxy Tab A9 8.7 128GB szary (X110),799,5,7,1,Tablet,Komputronik,2025-01-01
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2199,5,3,1,Tablet,Komputronik,2025-01-01
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-01
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-01
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-01
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,1,Tablet,Komputronik,2025-01-01
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2025-01-01
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-01
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-01
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-01
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-01
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,649,5,5,1,Monitor,Komputronik,2025-01-01
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-01
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-01
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-02
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2025-01-02
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-02
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-02
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-02
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-02
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-02
Soundcore Liberty 4 NC Czarne,269,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-02
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-02
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-02
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-02
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,1,Tablet,Komputronik,2025-01-02
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-02
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1599,5,7,1,Tablet,Komputronik,2025-01-02
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-02
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-02
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,0,Tablet,Komputronik,2025-01-02
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),949,5,8,0,Tablet,Komputronik,2025-01-02
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-02
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-02
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-02
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-02
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,649,5,5,1,Monitor,Komputronik,2025-01-02
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-02
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-02
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-03
Apple AirPods 3 gen (Lightning Charging Case),820,5,1,1,Słuchawki (douszne),Komputronik,2025-01-03
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-03
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-03
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-03
JBL Tune 520 BT Czarne,139,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-03
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-03
Soundcore Liberty 4 NC Czarne,399,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-03
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-03
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-03
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-03
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,1,Tablet,Komputronik,2025-01-03
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-03
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-03
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-03
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-03
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,0,Tablet,Komputronik,2025-01-03
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),1299,5,8,0,Tablet,Komputronik,2025-01-03
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-03
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-03
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-03
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-03
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,699,5,5,1,Monitor,Komputronik,2025-01-03
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-03
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-03
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-04
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2025-01-04
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-04
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-04
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-04
JBL Tune 520 BT Czarne,179,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-04
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-04
Soundcore Liberty 4 NC Czarne,399,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-04
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-04
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-04
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-04
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,1,Tablet,Komputronik,2025-01-04
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-04
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-04
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-04
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-04
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,0,Tablet,Komputronik,2025-01-04
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),1299,5,8,0,Tablet,Komputronik,2025-01-04
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-04
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-04
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-04
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-04
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,699,5,5,1,Monitor,Komputronik,2025-01-04
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-04
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-04
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-05
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2025-01-05
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-05
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-05
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-05
JBL Tune 520 BT Czarne,179,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-05
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-05
Soundcore Liberty 4 NC Czarne,399,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-05
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-05
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-05
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-05
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,0,Tablet,Komputronik,2025-01-05
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-05
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-05
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-05
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-05
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,0,Tablet,Komputronik,2025-01-05
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),1299,5,8,0,Tablet,Komputronik,2025-01-05
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-05
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-05
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-05
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-05
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,699,5,5,1,Monitor,Komputronik,2025-01-05
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-05
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-05
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-06
Apple AirPods 3 gen (Lightning Charging Case),778,5,1,1,Słuchawki (douszne),Komputronik,2025-01-06
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-06
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-06
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-06
JBL Tune 520 BT Czarne,138,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-06
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-06
Soundcore Liberty 4 NC Czarne,399,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-06
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-06
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-06
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-06
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,0,Tablet,Komputronik,2025-01-06
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-06
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-06
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-06
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-06
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1599,,0,0,Tablet,Komputronik,2025-01-06
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),1299,5,8,0,Tablet,Komputronik,2025-01-06
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-06
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-06
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-06
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-06
ASUS VY279HGE - 27'' | IPS | Full HD | 1ms | 144Hz,699,5,5,1,Monitor,Komputronik,2025-01-06
Xiaomi A27i - 27'' | IPS | Full HD | 100Hz,429,5,1,1,Monitor,Komputronik,2025-01-06
LG 27GS85Q-B - 27'' | Nano IPS | QHD | 1ms | 180Hz / 200Hz OC | HDR 400,999,5,3,1,Monitor,Komputronik,2025-01-06
Samsung Galaxy Buds3 Srebrne,699,5,2,1,Słuchawki (douszne),Komputronik,2025-01-07
Apple AirPods 3 gen (Lightning Charging Case),849,5,1,1,Słuchawki (douszne),Komputronik,2025-01-07
Apple AirPods Pro 2 gen MagSafe USB-C,1099,4.86,7,1,Słuchawki (dokanałowe),Komputronik,2025-01-07
Apple AirPods 2 gen,699,5,15,1,Słuchawki (douszne),Komputronik,2025-01-07
JBL Tune 770 BT NC Czarny,279,5,4,1,Słuchawki (nauszne),Komputronik,2025-01-07
JBL Tune 520 BT Czarne,138,4.92,6,1,Słuchawki (nauszne),Komputronik,2025-01-07
Technics EAH-A800E-K czarne,1199,,0,1,Słuchawki (nauszne),Komputronik,2025-01-07
Soundcore Liberty 4 NC Czarne,399,5,4,0,Słuchawki (dokanałowe),Komputronik,2025-01-07
Sony WHCH720 Czarne,329,5,23,1,Słuchawki (nauszne),Komputronik,2025-01-07
Apple AirPods 4 gen,599,,0,1,Słuchawki (douszne),Komputronik,2025-01-07
Apple AirPods 4 gen ANC,849,,0,1,Słuchawki (douszne),Komputronik,2025-01-07
Samsung Galaxy Tab A9 8.7 128GB szary (X110),999,5,7,0,Tablet,Komputronik,2025-01-07
Huawei MatePad 11.5'' S WiFi 8/256GB szary + klawiatura + rysik,2099,5,3,1,Tablet,Komputronik,2025-01-07
Apple iPad 10.2'' A13 Wi-Fi 64GB Gwiezdna Szarość (9.gen),1525,5,7,1,Tablet,Komputronik,2025-01-07
Lenovo TAB P11 2nd Gen (TB350FU) 6/128GB WiFi (ZABF0355PL) szary,919,4.95,10,1,Tablet,Komputronik,2025-01-07
Lenovo Yoga Tab 13 (YT-K606F) 8/128GB WiFi (ZA8E0027PL) czarny,1799,,0,0,Tablet,Komputronik,2025-01-07
Xiaomi Redmi Pad Pro 8/256GB WiFi Graphite Gray,1399,,0,0,Tablet,Komputronik,2025-01-07
Samsung Galaxy Tab A9+ 11.0 128GB szary (X210),1299,5,8,0,Tablet,Komputronik,2025-01-07
LG 27UN880P-B - 27'' | IPS | 4K | HDR,1649,5,1,0,Monitor,Komputronik,2025-01-07
iiyama G-Master GB2470HSU-B5 Red Eagle - 23.8'' | Fast IPS | Full HD | 0.8ms | 165Hz,739,5,4,1,Monitor,Komputronik,2025-01-07
iiyama G-Master GB2770QSU-B5 Red Eagle - 27'' | Fast IPS | QHD | 0.5ms | 165Hz | HDR,919,5,4,0,Monitor,Komputronik,2025-01-07
Samsung Odyssey G30A LS27AG300NRXEN - 27'' | VA | Full HD | 1ms | 144Hz,645,4.85,20,0,Monitor,Komputronik,2025-01-07
