Nazwa urzadzenia,Cena (zł),Ocena,Liczba ocen,Czy dostepny,Typ urzadzenia,Sklep,Data
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2024-12-31
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2024-12-31
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2024-12-31
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2024-12-31
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2024-12-31
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2024-12-31
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2024-12-31
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2024-12-31
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2024-12-31
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2024-12-31
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2024-12-31
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2024-12-31
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2024-12-31
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2024-12-31
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",405.43,4.5,2,1,Monitor,OleOle!,2024-12-31
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1099.00,4.5,2,1,Monitor,OleOle!,2024-12-31
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,629.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-01
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,,4.6,7,0,Słuchawki (douszne),OleOle!,2025-01-01
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.7,17,1,Słuchawki (dokanałowe),OleOle!,2025-01-01
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-01
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-01
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.7,19,1,Słuchawki (nauszne),OleOle!,2025-01-01
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,858.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-01
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-01
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,287.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-01
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-01
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-01
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-01
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-01
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-01
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-01
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-01
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-01
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-01
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-01
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-01
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-01
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-01
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-01
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",405.43,4.5,2,1,Monitor,OleOle!,2025-01-01
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1099.00,4.5,2,1,Monitor,OleOle!,2025-01-01
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,749.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-02
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,799.00,4.6,7,1,Słuchawki (douszne),OleOle!,2025-01-02
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,999.00,4.7,18,1,Słuchawki (dokanałowe),OleOle!,2025-01-02
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-02
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-02
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,,4.7,19,0,Słuchawki (nauszne),OleOle!,2025-01-02
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,858.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-02
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-02
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,287.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-02
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-02
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-02
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-02
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-02
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-02
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-02
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-02
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-02
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-02
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-02
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-02
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-02
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-02
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-02
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",405.43,4.5,2,1,Monitor,OleOle!,2025-01-02
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1099.00,4.5,2,1,Monitor,OleOle!,2025-01-02
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,749.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-03
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,799.00,4.6,7,1,Słuchawki (douszne),OleOle!,2025-01-03
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1119.00,4.7,18,1,Słuchawki (dokanałowe),OleOle!,2025-01-03
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-03
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-03
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,135.00,4.7,19,1,Słuchawki (nauszne),OleOle!,2025-01-03
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,858.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-03
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-03
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,311.99,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-03
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-03
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-03
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-03
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-03
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-03
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-03
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-03
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-03
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-03
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-03
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-03
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-03
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-03
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-03
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",405.43,4.5,2,1,Monitor,OleOle!,2025-01-03
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1099.00,4.5,2,1,Monitor,OleOle!,2025-01-03
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,749.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-04
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,599.00,4.6,7,1,Słuchawki (douszne),OleOle!,2025-01-04
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1119.00,4.7,18,1,Słuchawki (dokanałowe),OleOle!,2025-01-04
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-04
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-04
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,,4.7,19,0,Słuchawki (nauszne),OleOle!,2025-01-04
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-04
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-04
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,311.93,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-04
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-04
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-04
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-04
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-04
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-04
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-04
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-04
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-04
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-04
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-04
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-04
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-04
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-04
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-04
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,4.5,2,1,Monitor,OleOle!,2025-01-04
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1165.52,4.5,2,1,Monitor,OleOle!,2025-01-04
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,749.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-05
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,599.00,4.6,7,1,Słuchawki (douszne),OleOle!,2025-01-05
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1119.00,4.7,18,1,Słuchawki (dokanałowe),OleOle!,2025-01-05
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-05
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-05
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,,4.7,19,0,Słuchawki (nauszne),OleOle!,2025-01-05
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-05
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-05
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,311.93,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-05
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-05
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-05
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-05
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-05
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-05
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-05
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-05
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-05
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-05
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-05
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-05
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-05
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-05
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-05
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,4.5,2,1,Monitor,OleOle!,2025-01-05
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1165.52,4.5,2,1,Monitor,OleOle!,2025-01-05
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,749.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-06
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,599.00,4.6,7,1,Słuchawki (douszne),OleOle!,2025-01-06
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1119.00,4.7,19,1,Słuchawki (dokanałowe),OleOle!,2025-01-06
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-06
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-06
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,,4.7,19,0,Słuchawki (nauszne),OleOle!,2025-01-06
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-06
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,289.00,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-06
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,311.93,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-06
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,1,1,Słuchawki (douszne),OleOle!,2025-01-06
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,849.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-06
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-06
"Tablet Huawei MatePad 11.5"" S 8/256GB Wi-Fi Space Gray + Klawiatura Czarny + Rysik M-Pencil (3 gen.)",,,0,0,Tablet,OleOle!,2025-01-06
"Apple iPad 2021 10.2"" 64GB Wi-Fi Gwiezdna Szarość",,4.8,12,0,Tablet,OleOle!,2025-01-06
"Tablet Lenovo Tab P11 (2nd Gen) TB350FU 11.5"" 6/128GB Wi-Fi Storm Grey + Rysik Precision Pen 2",999.00,4.8,6,1,Tablet,OleOle!,2025-01-06
"Tablet Lenovo Yoga Tab 13 YT-K606F 13"" 8/128GB Wi-Fi",,4.7,4,0,Tablet,OleOle!,2025-01-06
"Tablet Xiaomi Redmi Pad Pro 12.1"" 8/256GB Wi-Fi Graphite gray",,,0,0,Tablet,OleOle!,2025-01-06
"Tablet Samsung Galaxy Tab A9+ SM-X210 11"" 8/128GB Wi-Fi Szary",,5.0,1,0,Tablet,OleOle!,2025-01-06
"Monitor LG UltraFine Display Ergo 27UN880P-B- 27"" 4K IPS 60Hz 5ms",,,0,0,Monitor,OleOle!,2025-01-06
"Monitor iiyama G-Master Red Eagle GB2470HSU-B5 24"" Full HD IPS 165Hz 0.8ms Gamingowy",,3.2,1,0,Monitor,OleOle!,2025-01-06
"Monitor iiyama G-Master Red Eagle GB2770QSU-B5 27"" 2K IPS 165Hz 0.5ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-06
"Monitor Samsung Odyssey G3 S27AG300NR 27"" Full HD VA 144Hz 1ms",,,0,0,Monitor,OleOle!,2025-01-06
"Monitor ASUS VY279HGE 27"" Full HD IPS 144Hz 1ms Gamingowy",,,0,0,Monitor,OleOle!,2025-01-06
"Monitor Xiaomi A27i (P27FBA-RAGL) 27"" Full HD IPS 100Hz 6ms",429.00,4.5,2,1,Monitor,OleOle!,2025-01-06
"Monitor LG UltraGear 27GS85Q-B 27"" 2K Nano IPS 180Hz (O/C 200Hz) 1ms Gamingowy",1165.52,4.5,2,1,Monitor,OleOle!,2025-01-06
Słuchawki bezprzewodowe Samsung Galaxy Buds 3 SM-R530NZA Douszne Bluetooth Srebrny,499.00,,0,1,Słuchawki (douszne),OleOle!,2025-01-07
Apple AirPods 3. generacji z etui ładującym Lightning Douszne Bluetooth 5.0 Biały,,4.6,7,0,Słuchawki (douszne),OleOle!,2025-01-07
Apple AirPods Pro 2 generacji z etui MagSafe USB/C Dokanałowe Bluetooth 5.3 Biały,1119.00,4.7,19,1,Słuchawki (dokanałowe),OleOle!,2025-01-07
Apple AirPods 2. generacji z etui ładującym Douszne Biały,,4.8,53,0,Słuchawki (douszne),OleOle!,2025-01-07
Słuchawki bezprzewodowe JBL Tune 770NC Nauszne Bluetooth 5.3 Czarny,,5.0,1,0,Słuchawki (nauszne),OleOle!,2025-01-07
Słuchawki bezprzewodowe JBL Tune 520 BT Nauszne Bluetooth 5.3 Czarny,,4.7,19,1,Słuchawki (nauszne),OleOle!,2025-01-07
Słuchawki bezprzewodowe Technics EAH-A800E-K Nauszne Bluetooth 5.2 Czarny,859.00,,0,1,Słuchawki (nauszne),OleOle!,2025-01-07
Słuchawki bezprzewodowe Soundcore Liberty 4 NC Dokanałowe Bluetooth 5.3 Czarny,,4.8,2,1,Słuchawki (dokanałowe),OleOle!,2025-01-07
Słuchawki bezprzewodowe Sony WH-CH720N ANC Nauszne Bluetooth 5.2 Czarny,329.00,4.8,6,1,Słuchawki (nauszne),OleOle!,2025-01-07
Apple AirPods 4 Douszne Bluetooth 5.3 Biały,599.00,5.0,2,1,Słuchawki (douszne),OleOle!,2025-01-07
Apple AirPods 4 z Aktywną Redukcją Hałasu Douszne Bluetooth 5.3 Biały,841.46,,0,1,Słuchawki (douszne),OleOle!,2025-01-07
"Tablet Samsung Galaxy Tab A9 SM-X110 8.7"" 8/128GB Wi-Fi Szary",999.00,,0,1,Tablet,OleOle!,2025-01-07
